collected_at_kst,api_id,instrument_type,code,base_date,page,row_count,cont_yn,next_key_present,status,message,first_raw_time,last_raw_time
2026-09-13T21:14:11.063406+09:00,ka10080,ETF,069500,2026-09-13,59,900,Y,True,COMPLETE,,20260223130100.0,20260219104600.0
2026-09-13T21:14:11.552454+09:00,ka10080,ETF,069500,2026-09-13,60,900,Y,True,COMPLETE,,20260219104500.0,20260211145200.0
2026-09-13T21:14:12.073808+09:00,ka10080,ETF,069500,2026-09-13,61,900,Y,True,COMPLETE,,20260211145100.0,20260209123600.0
2026-09-13T21:14:12.610082+09:00,ka10080,ETF,069500,2026-09-13,62,900,Y,True,COMPLETE,,20260209123500.0,20260205102000.0
2026-09-13T21:14:13.141112+09:00,ka10080,ETF,069500,2026-09-13,63,900,Y,True,COMPLETE,,20260205101900.0,20260202142600.0
2026-09-13T21:14:13.685374+09:00,ka10080,ETF,069500,2026-09-13,64,900,Y,True,COMPLETE,,20260202142500.0,20260129121000.0
2026-09-13T21:14:14.245069+09:00,ka10080,ETF,069500,2026-09-13,65,900,Y,True,COMPLETE,,20260129120900.0,20260127095400.0
2026-09-13T21:14:14.785665+09:00,ka10080,ETF,069500,2026-09-13,66,900,Y,True,COMPLETE,,20260127095300.0,20260122140000.0
2026-09-13T21:14:15.323287+09:00,ka10080,ETF,069500,2026-09-13,67,900,Y,True,COMPLETE,,20260122135900.0,20260120114400.0
2026-09-13T21:14:15.859801+09:00,ka10080,ETF,069500,2026-09-13,68,900,Y,True,COMPLETE,,20260120114300.0,20260116092800.0
2026-09-13T21:14:16.428951+09:00,ka10080,ETF,069500,2026-09-13,69,900,Y,True,COMPLETE,,20260116092700.0,20260113133400.0
2026-09-13T21:14:16.994576+09:00,ka10080,ETF,069500,2026-09-13,70,900,Y,True,COMPLETE,,20260113133300.0,20260109111800.0
2026-09-13T21:14:17.602674+09:00,ka10080,ETF,069500,2026-09-13,71,900,Y,True,COMPLETE,,20260109111700.0,20260107090200.0
2026-09-13T21:14:18.178457+09:00,ka10080,ETF,069500,2026-09-13,72,900,Y,True,COMPLETE,,20260107090100.0,20260102130800.0
2026-09-13T21:14:18.754597+09:00,ka10080,ETF,069500,2026-09-13,73,900,Y,True,COMPLETE,,20260102130700.0,20251229095200.0
2026-09-13T21:14:19.336164+09:00,ka10080,ETF,069500,2026-09-13,74,900,Y,True,COMPLETE,,20251229095100.0,20251223135800.0
2026-09-13T21:14:19.911534+09:00,ka10080,ETF,069500,2026-09-13,75,900,Y,True,COMPLETE,,20251223135700.0,20251219114200.0
2026-09-13T21:14:20.515450+09:00,ka10080,ETF,069500,2026-09-13,76,900,Y,True,COMPLETE,,20251219114100.0,20251217092600.0
2026-09-13T21:14:21.148670+09:00,ka10080,ETF,069500,2026-09-13,77,900,Y,True,COMPLETE,,20251217092500.0,20251212133200.0
2026-09-13T21:14:21.736022+09:00,ka10080,ETF,069500,2026-09-13,78,900,Y,True,COMPLETE,,20251212133100.0,20251210111600.0
2026-09-13T21:14:22.344108+09:00,ka10080,ETF,069500,2026-09-13,79,900,Y,True,COMPLETE,,20251210111500.0,20251208090000.0
2026-09-13T21:14:22.967921+09:00,ka10080,ETF,069500,2026-09-13,80,900,Y,True,COMPLETE,,20251205153500.0,20251203130600.0
2026-09-13T21:14:23.581169+09:00,ka10080,ETF,069500,2026-09-13,81,900,Y,True,COMPLETE,,20251203130500.0,20251201105000.0
2026-09-13T21:14:24.294294+09:00,ka10080,ETF,069500,2026-09-13,82,900,Y,True,COMPLETE,,20251201104900.0,20251126145600.0
2026-09-13T21:14:24.915151+09:00,ka10080,ETF,069500,2026-09-13,83,900,Y,True,COMPLETE,,20251126145500.0,20251124124000.0
2026-09-13T21:14:25.529228+09:00,ka10080,ETF,069500,2026-09-13,84,900,Y,True,COMPLETE,,20251124123900.0,20251120102400.0
2026-09-13T21:14:26.157750+09:00,ka10080,ETF,069500,2026-09-13,85,900,Y,True,COMPLETE,,20251120102300.0,20251117143000.0
2026-09-13T21:14:26.783279+09:00,ka10080,ETF,069500,2026-09-13,86,900,Y,True,COMPLETE,,20251117142900.0,20251113131400.0
2026-09-13T21:14:27.439404+09:00,ka10080,ETF,069500,2026-09-13,87,900,Y,True,COMPLETE,,20251113131300.0,20251111095800.0
2026-09-13T21:14:28.120262+09:00,ka10080,ETF,069500,2026-09-13,88,900,Y,True,COMPLETE,,20251111095700.0,20251106140400.0
2026-09-13T21:14:28.795244+09:00,ka10080,ETF,069500,2026-09-13,89,900,Y,True,COMPLETE,,20251106140300.0,20251104114800.0
2026-09-13T21:14:29.481096+09:00,ka10080,ETF,069500,2026-09-13,90,900,Y,True,COMPLETE,,20251104114700.0,20251031093200.0
2026-09-13T21:14:30.181549+09:00,ka10080,ETF,069500,2026-09-13,91,900,Y,True,COMPLETE,,20251031093100.0,20251028133800.0
2026-09-13T21:14:30.928900+09:00,ka10080,ETF,069500,2026-09-13,92,900,Y,True,COMPLETE,,20251028133700.0,20251024112200.0
2026-09-13T21:14:31.651825+09:00,ka10080,ETF,069500,2026-09-13,93,900,Y,True,COMPLETE,,20251024112100.0,20251022090600.0
2026-09-13T21:14:32.373695+09:00,ka10080,ETF,069500,2026-09-13,94,900,Y,True,COMPLETE,,20251022090500.0,20251017131200.0
2026-09-13T21:14:33.098631+09:00,ka10080,ETF,069500,2026-09-13,95,900,Y,True,COMPLETE,,20251017131100.0,20251015105600.0
2026-09-13T21:14:33.811671+09:00,ka10080,ETF,069500,2026-09-13,96,900,Y,True,COMPLETE,,20251015105500.0,20251010150200.0
2026-09-13T21:14:34.652668+09:00,ka10080,ETF,069500,2026-09-13,97,900,Y,True,COMPLETE,,20251010150100.0,20251001124600.0
2026-09-13T21:14:35.385549+09:00,ka10080,ETF,069500,2026-09-13,98,900,Y,True,COMPLETE,,20251001124500.0,20250929103000.0
2026-09-13T21:14:36.101055+09:00,ka10080,ETF,069500,2026-09-13,99,900,Y,True,COMPLETE,,20250929102900.0,20250924143600.0
2026-09-13T21:14:36.848091+09:00,ka10080,ETF,069500,2026-09-13,100,900,Y,True,COMPLETE,,20250924143500.0,20250922122000.0
2026-09-13T21:14:37.583190+09:00,ka10080,ETF,069500,2026-09-13,101,900,Y,True,COMPLETE,,20250922121900.0,20250918100400.0
2026-09-13T21:14:39.445362+09:00,ka10080,ETF,069500,2026-09-13,102,900,Y,True,COMPLETE,,20250918100300.0,20250915141000.0
2026-09-13T21:14:40.199824+09:00,ka10080,ETF,069500,2026-09-13,103,900,Y,True,COMPLETE,,20250915140900.0,20250911115400.0
2026-09-13T21:14:40.941679+09:00,ka10080,ETF,069500,2026-09-13,104,900,Y,True,COMPLETE,,20250911115300.0,20250909093800.0
2026-09-13T21:14:41.776552+09:00,ka10080,ETF,069500,2026-09-13,105,900,Y,True,COMPLETE,,20250909093700.0,20250904134400.0
2026-09-13T21:14:42.545330+09:00,ka10080,ETF,069500,2026-09-13,106,900,Y,True,COMPLETE,,20250904134300.0,20250902112800.0
2026-09-13T21:14:43.316213+09:00,ka10080,ETF,069500,2026-09-13,107,530,N,False,COMPLETE,,20250902112700.0,20250901090000.0
2026-09-13T21:14:58.192993+09:00,ka10080,ETF,102110,2026-09-13,1,900,Y,True,COMPLETE,,20260911153000.0,20260909130500.0
2026-09-13T21:14:59.476930+09:00,ka10080,ETF,102110,2026-09-13,2,900,Y,True,COMPLETE,,20260909130400.0,20260907104900.0
2026-09-13T21:14:59.676208+09:00,ka10080,ETF,102110,2026-09-13,3,900,Y,True,COMPLETE,,20260907104800.0,20260902145500.0
2026-09-13T21:15:00.037869+09:00,ka10080,ETF,102110,2026-09-13,4,900,Y,True,COMPLETE,,20260902145400.0,20260831123900.0
2026-09-13T21:15:00.387170+09:00,ka10080,ETF,102110,2026-09-13,5,900,Y,True,COMPLETE,,20260831123800.0,20260827102300.0
2026-09-13T21:15:00.754853+09:00,ka10080,ETF,102110,2026-09-13,6,900,Y,True,COMPLETE,,20260827102200.0,20260824142900.0
2026-09-13T21:15:01.086486+09:00,ka10080,ETF,102110,2026-09-13,7,900,Y,True,COMPLETE,,20260824142800.0,20260820121300.0
2026-09-13T21:15:01.431088+09:00,ka10080,ETF,102110,2026-09-13,8,900,Y,True,COMPLETE,,20260820121200.0,20260818095700.0
2026-09-13T21:15:01.802788+09:00,ka10080,ETF,102110,2026-09-13,9,900,Y,True,COMPLETE,,20260818095600.0,20260812140300.0
2026-09-13T21:15:02.164221+09:00,ka10080,ETF,102110,2026-09-13,10,900,Y,True,COMPLETE,,20260812140200.0,20260810114700.0
2026-09-13T21:15:02.500575+09:00,ka10080,ETF,102110,2026-09-13,11,900,Y,True,COMPLETE,,20260810114600.0,20260806093100.0
2026-09-13T21:15:02.837437+09:00,ka10080,ETF,102110,2026-09-13,12,900,Y,True,COMPLETE,,20260806093000.0,20260803133700.0
2026-09-13T21:15:03.193975+09:00,ka10080,ETF,102110,2026-09-13,13,900,Y,True,COMPLETE,,20260803133600.0,20260730111700.0
2026-09-13T21:15:03.571633+09:00,ka10080,ETF,102110,2026-09-13,14,900,Y,True,COMPLETE,,20260730111600.0,20260727142400.0
2026-09-13T21:15:03.887258+09:00,ka10080,ETF,102110,2026-09-13,15,900,Y,True,COMPLETE,,20260727142300.0,20260723120800.0
2026-09-13T21:15:04.245194+09:00,ka10080,ETF,102110,2026-09-13,16,900,Y,True,COMPLETE,,20260723120700.0,20260721095200.0
2026-09-13T21:15:04.588212+09:00,ka10080,ETF,102110,2026-09-13,17,900,Y,True,COMPLETE,,20260721095100.0,20260715135800.0
2026-09-13T21:15:04.971217+09:00,ka10080,ETF,102110,2026-09-13,18,900,Y,True,COMPLETE,,20260715135700.0,20260713111300.0
2026-09-13T21:15:05.299925+09:00,ka10080,ETF,102110,2026-09-13,19,900,Y,True,COMPLETE,,20260713111200.0,20260708151900.0
2026-09-13T21:15:05.687795+09:00,ka10080,ETF,102110,2026-09-13,20,900,Y,True,COMPLETE,,20260708151800.0,20260706123400.0
2026-09-13T21:15:06.019074+09:00,ka10080,ETF,102110,2026-09-13,21,900,Y,True,COMPLETE,,20260706123300.0,20260702101800.0
2026-09-13T21:15:06.407631+09:00,ka10080,ETF,102110,2026-09-13,22,900,Y,True,COMPLETE,,20260702101700.0,20260629142400.0
2026-09-13T21:15:06.757781+09:00,ka10080,ETF,102110,2026-09-13,23,900,Y,True,COMPLETE,,20260629142300.0,20260625113900.0
2026-09-13T21:15:07.231230+09:00,ka10080,ETF,102110,2026-09-13,24,900,Y,True,COMPLETE,,20260625113800.0,20260622151600.0
2026-09-13T21:15:07.543012+09:00,ka10080,ETF,102110,2026-09-13,25,900,Y,True,COMPLETE,,20260622151500.0,20260618130000.0
2026-09-13T21:15:07.898271+09:00,ka10080,ETF,102110,2026-09-13,26,900,Y,True,COMPLETE,,20260618125900.0,20260616104400.0
2026-09-13T21:15:08.232811+09:00,ka10080,ETF,102110,2026-09-13,27,900,Y,True,COMPLETE,,20260616104300.0,20260611145000.0
2026-09-13T21:15:08.598503+09:00,ka10080,ETF,102110,2026-09-13,28,900,Y,True,COMPLETE,,20260611144900.0,20260609123400.0
2026-09-13T21:15:08.968849+09:00,ka10080,ETF,102110,2026-09-13,29,900,Y,True,COMPLETE,,20260609123300.0,20260605094900.0
2026-09-13T21:15:09.338602+09:00,ka10080,ETF,102110,2026-09-13,30,900,Y,True,COMPLETE,,20260605094800.0,20260601135500.0
2026-09-13T21:15:09.678169+09:00,ka10080,ETF,102110,2026-09-13,31,900,Y,True,COMPLETE,,20260601135400.0,20260528113900.0
2026-09-13T21:15:10.097862+09:00,ka10080,ETF,102110,2026-09-13,32,900,Y,True,COMPLETE,,20260528113800.0,20260526092200.0
2026-09-13T21:15:10.447851+09:00,ka10080,ETF,102110,2026-09-13,33,900,Y,True,COMPLETE,,20260526092100.0,20260520132800.0
2026-09-13T21:15:10.809314+09:00,ka10080,ETF,102110,2026-09-13,34,900,Y,True,COMPLETE,,20260520132700.0,20260518111200.0
2026-09-13T21:15:11.160905+09:00,ka10080,ETF,102110,2026-09-13,35,900,Y,True,COMPLETE,,20260518111100.0,20260513151900.0
2026-09-13T21:15:11.529069+09:00,ka10080,ETF,102110,2026-09-13,36,900,Y,True,COMPLETE,,20260513151800.0,20260511130300.0
2026-09-13T21:15:11.895338+09:00,ka10080,ETF,102110,2026-09-13,37,900,Y,True,COMPLETE,,20260511130200.0,20260507104700.0
2026-09-13T21:15:12.271059+09:00,ka10080,ETF,102110,2026-09-13,38,900,Y,True,COMPLETE,,20260507104600.0,20260430145300.0
2026-09-13T21:15:12.723957+09:00,ka10080,ETF,102110,2026-09-13,39,900,Y,True,COMPLETE,,20260430145200.0,20260428123700.0
2026-09-13T21:15:13.115466+09:00,ka10080,ETF,102110,2026-09-13,40,900,Y,True,COMPLETE,,20260428123600.0,20260424102100.0
2026-09-13T21:15:13.536524+09:00,ka10080,ETF,102110,2026-09-13,41,900,Y,True,COMPLETE,,20260424102000.0,20260421142700.0
2026-09-13T21:15:13.947448+09:00,ka10080,ETF,102110,2026-09-13,42,900,Y,True,COMPLETE,,20260421142600.0,20260417121100.0
2026-09-13T21:15:14.361829+09:00,ka10080,ETF,102110,2026-09-13,43,900,Y,True,COMPLETE,,20260417121000.0,20260415095500.0
2026-09-13T21:15:14.786968+09:00,ka10080,ETF,102110,2026-09-13,44,900,Y,True,COMPLETE,,20260415095400.0,20260410140100.0
2026-09-13T21:15:15.193077+09:00,ka10080,ETF,102110,2026-09-13,45,900,Y,True,COMPLETE,,20260410140000.0,20260408114500.0
2026-09-13T21:15:15.618045+09:00,ka10080,ETF,102110,2026-09-13,46,900,Y,True,COMPLETE,,20260408114400.0,20260406092900.0
2026-09-13T21:15:16.091109+09:00,ka10080,ETF,102110,2026-09-13,47,900,Y,True,COMPLETE,,20260406092800.0,20260401133500.0
2026-09-13T21:15:16.527022+09:00,ka10080,ETF,102110,2026-09-13,48,900,Y,True,COMPLETE,,20260401133400.0,20260330111900.0
2026-09-13T21:15:16.964392+09:00,ka10080,ETF,102110,2026-09-13,49,900,Y,True,COMPLETE,,20260330111800.0,20260326090300.0
2026-09-13T21:15:17.400986+09:00,ka10080,ETF,102110,2026-09-13,50,900,Y,True,COMPLETE,,20260326090200.0,20260323130900.0
2026-09-13T21:15:17.838504+09:00,ka10080,ETF,102110,2026-09-13,51,900,Y,True,COMPLETE,,20260323130800.0,20260319105300.0
2026-09-13T21:15:18.283126+09:00,ka10080,ETF,102110,2026-09-13,52,900,Y,True,COMPLETE,,20260319105200.0,20260316145900.0
2026-09-13T21:15:18.730062+09:00,ka10080,ETF,102110,2026-09-13,53,900,Y,True,COMPLETE,,20260316145800.0,20260312124300.0
2026-09-13T21:15:19.200895+09:00,ka10080,ETF,102110,2026-09-13,54,900,Y,True,COMPLETE,,20260312124200.0,20260310102700.0
2026-09-13T21:15:19.714178+09:00,ka10080,ETF,102110,2026-09-13,55,900,Y,True,COMPLETE,,20260310102600.0,20260305135900.0
2026-09-13T21:15:20.184938+09:00,ka10080,ETF,102110,2026-09-13,56,900,Y,True,COMPLETE,,20260305135800.0,20260303111100.0
2026-09-13T21:15:20.661599+09:00,ka10080,ETF,102110,2026-09-13,57,900,Y,True,COMPLETE,,20260303111000.0,20260225151700.0
2026-09-13T21:15:21.135524+09:00,ka10080,ETF,102110,2026-09-13,58,900,Y,True,COMPLETE,,20260225151600.0,20260223130100.0
2026-09-13T21:15:21.624580+09:00,ka10080,ETF,102110,2026-09-13,59,900,Y,True,COMPLETE,,20260223130000.0,20260219104500.0
2026-09-13T21:15:22.117320+09:00,ka10080,ETF,102110,2026-09-13,60,900,Y,True,COMPLETE,,20260219104400.0,20260211145100.0
2026-09-13T21:15:22.625780+09:00,ka10080,ETF,102110,2026-09-13,61,900,Y,True,COMPLETE,,20260211145000.0,20260209123500.0
2026-09-13T21:15:23.215064+09:00,ka10080,ETF,102110,2026-09-13,62,900,Y,True,COMPLETE,,20260209123400.0,20260205101900.0
2026-09-13T21:15:23.729515+09:00,ka10080,ETF,102110,2026-09-13,63,900,Y,True,COMPLETE,,20260205101800.0,20260202142500.0
2026-09-13T21:15:24.240181+09:00,ka10080,ETF,102110,2026-09-13,64,900,Y,True,COMPLETE,,20260202142400.0,20260129120900.0
2026-09-13T21:15:24.759374+09:00,ka10080,ETF,102110,2026-09-13,65,900,Y,True,COMPLETE,,20260129120800.0,20260127095300.0
2026-09-13T21:15:25.278947+09:00,ka10080,ETF,102110,2026-09-13,66,900,Y,True,COMPLETE,,20260127095200.0,20260122135900.0
2026-09-13T21:15:25.848558+09:00,ka10080,ETF,102110,2026-09-13,67,900,Y,True,COMPLETE,,20260122135800.0,20260120114300.0
2026-09-13T21:15:26.420416+09:00,ka10080,ETF,102110,2026-09-13,68,900,Y,True,COMPLETE,,20260120114200.0,20260116092700.0
2026-09-13T21:15:26.962545+09:00,ka10080,ETF,102110,2026-09-13,69,900,Y,True,COMPLETE,,20260116092600.0,20260113133300.0
2026-09-13T21:15:27.525432+09:00,ka10080,ETF,102110,2026-09-13,70,900,Y,True,COMPLETE,,20260113133200.0,20260109111700.0
2026-09-13T21:15:28.075130+09:00,ka10080,ETF,102110,2026-09-13,71,900,Y,True,COMPLETE,,20260109111600.0,20260107090100.0
2026-09-13T21:15:28.618461+09:00,ka10080,ETF,102110,2026-09-13,72,900,Y,True,COMPLETE,,20260107090000.0,20260102130700.0
2026-09-13T21:15:29.212317+09:00,ka10080,ETF,102110,2026-09-13,73,900,Y,True,COMPLETE,,20260102130600.0,20251229095100.0
2026-09-13T21:15:29.861145+09:00,ka10080,ETF,102110,2026-09-13,74,900,Y,True,COMPLETE,,20251229095000.0,20251223135700.0
2026-09-13T21:15:30.471320+09:00,ka10080,ETF,102110,2026-09-13,75,900,Y,True,COMPLETE,,20251223135600.0,20251219114100.0
2026-09-13T21:15:31.041994+09:00,ka10080,ETF,102110,2026-09-13,76,900,Y,True,COMPLETE,,20251219114000.0,20251217092500.0
2026-09-13T21:15:31.622857+09:00,ka10080,ETF,102110,2026-09-13,77,900,Y,True,COMPLETE,,20251217092400.0,20251212133100.0
2026-09-13T21:15:32.211843+09:00,ka10080,ETF,102110,2026-09-13,78,900,Y,True,COMPLETE,,20251212133000.0,20251210111500.0
2026-09-13T21:15:32.815936+09:00,ka10080,ETF,102110,2026-09-13,79,900,Y,True,COMPLETE,,20251210111400.0,20251205153500.0
2026-09-13T21:15:33.444508+09:00,ka10080,ETF,102110,2026-09-13,80,900,Y,True,COMPLETE,,20251205153000.0,20251203130500.0
2026-09-13T21:15:34.063088+09:00,ka10080,ETF,102110,2026-09-13,81,900,Y,True,COMPLETE,,20251203130400.0,20251201104900.0
2026-09-13T21:15:34.679473+09:00,ka10080,ETF,102110,2026-09-13,82,900,Y,True,COMPLETE,,20251201104800.0,20251126145500.0
2026-09-13T21:15:35.329213+09:00,ka10080,ETF,102110,2026-09-13,83,900,Y,True,COMPLETE,,20251126145400.0,20251124123900.0
2026-09-13T21:15:35.974962+09:00,ka10080,ETF,102110,2026-09-13,84,900,Y,True,COMPLETE,,20251124123800.0,20251120102300.0
2026-09-13T21:15:36.625589+09:00,ka10080,ETF,102110,2026-09-13,85,900,Y,True,COMPLETE,,20251120102200.0,20251117142900.0
2026-09-13T21:15:37.317776+09:00,ka10080,ETF,102110,2026-09-13,86,900,Y,True,COMPLETE,,20251117142800.0,20251113131300.0
2026-09-13T21:15:37.977364+09:00,ka10080,ETF,102110,2026-09-13,87,900,Y,True,COMPLETE,,20251113131200.0,20251111095700.0
2026-09-13T21:15:38.648544+09:00,ka10080,ETF,102110,2026-09-13,88,900,Y,True,COMPLETE,,20251111095600.0,20251106140300.0
2026-09-13T21:15:39.310208+09:00,ka10080,ETF,102110,2026-09-13,89,900,Y,True,COMPLETE,,20251106140200.0,20251104114700.0
2026-09-13T21:15:39.991086+09:00,ka10080,ETF,102110,2026-09-13,90,900,Y,True,COMPLETE,,20251104114600.0,20251031093100.0
2026-09-13T21:15:40.704371+09:00,ka10080,ETF,102110,2026-09-13,91,900,Y,True,COMPLETE,,20251031093000.0,20251028133700.0
2026-09-13T21:15:41.374784+09:00,ka10080,ETF,102110,2026-09-13,92,900,Y,True,COMPLETE,,20251028133600.0,20251024112100.0
2026-09-13T21:15:42.043963+09:00,ka10080,ETF,102110,2026-09-13,93,900,Y,True,COMPLETE,,20251024112000.0,20251022090500.0
2026-09-13T21:15:42.739106+09:00,ka10080,ETF,102110,2026-09-13,94,900,Y,True,COMPLETE,,20251022090400.0,20251017131100.0
2026-09-13T21:15:43.435994+09:00,ka10080,ETF,102110,2026-09-13,95,900,Y,True,COMPLETE,,20251017131000.0,20251015105500.0
2026-09-13T21:15:44.280645+09:00,ka10080,ETF,102110,2026-09-13,96,900,Y,True,COMPLETE,,20251015105400.0,20251010150100.0
2026-09-13T21:15:45.039632+09:00,ka10080,ETF,102110,2026-09-13,97,900,Y,True,COMPLETE,,20251010150000.0,20251001124500.0
2026-09-13T21:15:45.797197+09:00,ka10080,ETF,102110,2026-09-13,98,900,Y,True,COMPLETE,,20251001124400.0,20250929102900.0
2026-09-13T21:15:46.548004+09:00,ka10080,ETF,102110,2026-09-13,99,900,Y,True,COMPLETE,,20250929102800.0,20250924143500.0
2026-09-13T21:15:47.373822+09:00,ka10080,ETF,102110,2026-09-13,100,900,Y,True,COMPLETE,,20250924143400.0,20250922121900.0
2026-09-13T21:15:48.170684+09:00,ka10080,ETF,102110,2026-09-13,101,900,Y,True,COMPLETE,,20250922121800.0,20250918100300.0
2026-09-13T21:15:50.057459+09:00,ka10080,ETF,102110,2026-09-13,102,900,Y,True,COMPLETE,,20250918100200.0,20250915140900.0
2026-09-13T21:15:50.892564+09:00,ka10080,ETF,102110,2026-09-13,103,900,Y,True,COMPLETE,,20250915140800.0,20250911115300.0
2026-09-13T21:15:51.687912+09:00,ka10080,ETF,102110,2026-09-13,104,900,Y,True,COMPLETE,,20250911115200.0,20250909093700.0
2026-09-13T21:15:52.477831+09:00,ka10080,ETF,102110,2026-09-13,105,900,Y,True,COMPLETE,,20250909093600.0,20250904134200.0
2026-09-13T21:15:53.364144+09:00,ka10080,ETF,102110,2026-09-13,106,900,Y,True,COMPLETE,,20250904134100.0,20250902112600.0
2026-09-13T21:15:54.317789+09:00,ka10080,ETF,102110,2026-09-13,107,528,N,False,COMPLETE,,20250902112500.0,20250901090000.0
2026-09-13T21:16:12.353138+09:00,ka10080,ETF,105190,2026-09-13,1,900,Y,True,COMPLETE,,20260911153000.0,20260909115700.0
2026-09-13T21:16:13.731630+09:00,ka10080,ETF,105190,2026-09-13,2,900,Y,True,COMPLETE,,20260909115600.0,20260907092300.0
2026-09-13T21:16:13.929341+09:00,ka10080,ETF,105190,2026-09-13,3,900,Y,True,COMPLETE,,20260907092200.0,20260902130500.0
2026-09-13T21:16:14.287319+09:00,ka10080,ETF,105190,2026-09-13,4,900,Y,True,COMPLETE,,20260902130400.0,20260831094500.0
2026-09-13T21:16:14.613065+09:00,ka10080,ETF,105190,2026-09-13,5,900,Y,True,COMPLETE,,20260831094400.0,20260826133200.0
2026-09-13T21:16:14.980186+09:00,ka10080,ETF,105190,2026-09-13,6,900,Y,True,COMPLETE,,20260826133100.0,20260824105800.0
2026-09-13T21:16:15.360976+09:00,ka10080,ETF,105190,2026-09-13,7,900,Y,True,COMPLETE,,20260824105700.0,20260819145700.0
2026-09-13T21:16:15.686213+09:00,ka10080,ETF,105190,2026-09-13,8,900,Y,True,COMPLETE,,20260819145600.0,20260814123800.0
2026-09-13T21:16:16.068100+09:00,ka10080,ETF,105190,2026-09-13,9,900,Y,True,COMPLETE,,20260814123700.0,20260812101100.0
2026-09-13T21:16:16.408813+09:00,ka10080,ETF,105190,2026-09-13,10,900,Y,True,COMPLETE,,20260812101000.0,20260807134400.0
2026-09-13T21:16:16.759215+09:00,ka10080,ETF,105190,2026-09-13,11,900,Y,True,COMPLETE,,20260807134300.0,20260805112000.0
2026-09-13T21:16:17.132829+09:00,ka10080,ETF,105190,2026-09-13,12,900,Y,True,COMPLETE,,20260805111900.0,20260803090000.0
2026-09-13T21:16:17.471612+09:00,ka10080,ETF,105190,2026-09-13,13,900,Y,True,COMPLETE,,20260731153500.0,20260729122400.0
2026-09-13T21:16:17.829315+09:00,ka10080,ETF,105190,2026-09-13,14,900,Y,True,COMPLETE,,20260729122300.0,20260727090900.0
2026-09-13T21:16:18.191567+09:00,ka10080,ETF,105190,2026-09-13,15,900,Y,True,COMPLETE,,20260727090800.0,20260722125600.0
2026-09-13T21:16:18.575229+09:00,ka10080,ETF,105190,2026-09-13,16,900,Y,True,COMPLETE,,20260722125500.0,20260720103900.0
2026-09-13T21:16:18.955426+09:00,ka10080,ETF,105190,2026-09-13,17,900,Y,True,COMPLETE,,20260720103800.0,20260714143800.0
2026-09-13T21:16:19.270987+09:00,ka10080,ETF,105190,2026-09-13,18,900,Y,True,COMPLETE,,20260714143700.0,20260710115200.0
2026-09-13T21:16:19.636021+09:00,ka10080,ETF,105190,2026-09-13,19,900,Y,True,COMPLETE,,20260710115100.0,20260708093400.0
2026-09-13T21:16:20.035146+09:00,ka10080,ETF,105190,2026-09-13,20,900,Y,True,COMPLETE,,20260708093300.0,20260703130300.0
2026-09-13T21:16:20.338730+09:00,ka10080,ETF,105190,2026-09-13,21,900,Y,True,COMPLETE,,20260703130200.0,20260701104500.0
2026-09-13T21:16:20.686924+09:00,ka10080,ETF,105190,2026-09-13,22,900,Y,True,COMPLETE,,20260701104400.0,20260626141200.0
2026-09-13T21:16:21.054523+09:00,ka10080,ETF,105190,2026-09-13,23,900,Y,True,COMPLETE,,20260626141100.0,20260624105100.0
2026-09-13T21:16:21.493294+09:00,ka10080,ETF,105190,2026-09-13,24,900,Y,True,COMPLETE,,20260624105000.0,20260619141500.0
2026-09-13T21:16:21.794167+09:00,ka10080,ETF,105190,2026-09-13,25,900,Y,True,COMPLETE,,20260619141400.0,20260617115000.0
2026-09-13T21:16:22.215916+09:00,ka10080,ETF,105190,2026-09-13,26,900,Y,True,COMPLETE,,20260617114900.0,20260615091200.0
2026-09-13T21:16:22.532362+09:00,ka10080,ETF,105190,2026-09-13,27,900,Y,True,COMPLETE,,20260615091100.0,20260610125500.0
2026-09-13T21:16:22.896310+09:00,ka10080,ETF,105190,2026-09-13,28,900,Y,True,COMPLETE,,20260610125400.0,20260608102400.0
2026-09-13T21:16:23.243286+09:00,ka10080,ETF,105190,2026-09-13,29,900,Y,True,COMPLETE,,20260608102300.0,20260602135700.0
2026-09-13T21:16:23.599712+09:00,ka10080,ETF,105190,2026-09-13,30,900,Y,True,COMPLETE,,20260602135600.0,20260529113700.0
2026-09-13T21:16:23.940884+09:00,ka10080,ETF,105190,2026-09-13,31,900,Y,True,COMPLETE,,20260529113600.0,20260527091900.0
2026-09-13T21:16:24.308946+09:00,ka10080,ETF,105190,2026-09-13,32,900,Y,True,COMPLETE,,20260527091800.0,20260521130500.0
2026-09-13T21:16:24.668846+09:00,ka10080,ETF,105190,2026-09-13,33,900,Y,True,COMPLETE,,20260521130400.0,20260519104700.0
2026-09-13T21:16:25.020044+09:00,ka10080,ETF,105190,2026-09-13,34,900,Y,True,COMPLETE,,20260519104600.0,20260514145300.0
2026-09-13T21:16:25.392972+09:00,ka10080,ETF,105190,2026-09-13,35,900,Y,True,COMPLETE,,20260514145200.0,20260512121500.0
2026-09-13T21:16:25.792766+09:00,ka10080,ETF,105190,2026-09-13,36,900,Y,True,COMPLETE,,20260512121400.0,20260508094700.0
2026-09-13T21:16:26.162192+09:00,ka10080,ETF,105190,2026-09-13,37,900,Y,True,COMPLETE,,20260508094600.0,20260504135300.0
